"Order Number","Order Type","Asset Type","Fiat Type","Total Price","Price","Quantity","Exchange rate","Fee Amount","Fee Rate","Couterparty","Status","Created Time"
"20587849368043175936","Sell","USDT","EUR","20.0000000000000000","0.9350000000000000","21.3900000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-05 15:50:15"
"20587849462347509760","Sell","USDT","EUR","215.0000000000000000","0.9350000000000000","229.9400000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-05 15:50:37"
"20587853195502116864","Sell","USDT","EUR","10.0000000000000000","0.9350000000000000","10.6900000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-05 16:05:27"
"20587853536838713344","Sell","USDT","EUR","50.0000000000000000","0.9350000000000000","53.4700000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-05 16:06:49"
"20587853840325165056","Sell","USDT","EUR","21.0000000000000000","0.9340000000000000","22.4800000000000000","0.93","0.00000000","0.00000000","tugarchik2256","Completed","2024-02-05 16:08:01"
"20587855326315737088","Sell","USDT","EUR","25.0000000000000000","0.9340000000000000","26.7600000000000000","0.93","0.00000000","0.00000000","muhab","Completed","2024-02-05 16:13:55"
"20587858513228627968","Sell","USDT","EUR","41.4000000000000000","0.9350000000000000","44.2700000000000000","0.93","0.00000000","0.00000000","forceTrade24","Cancelled","2024-02-05 16:26:35"
"20587860110378213376","Sell","USDT","EUR","224.9200000000000000","0.9340000000000000","240.8100000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-05 16:32:56"
"20587860165956354048","Sell","USDT","EUR","100.0000000000000000","0.9340000000000000","107.0600000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-05 16:33:09"
"20587863723035217920","Sell","USDT","EUR","50.0000000000000000","0.9340000000000000","53.5300000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-05 16:47:17"
"20587865614135369728","Sell","USDT","EUR","75.0000000000000000","0.9340000000000000","80.2900000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-05 16:54:48"
"20587866362884280320","Sell","USDT","EUR","75.0000000000000000","0.9340000000000000","80.2900000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-05 16:57:47"
"20587866861936291840","Sell","USDT","EUR","10.0000000000000000","0.9340000000000000","10.7000000000000000","0.93","0.00000000","0.00000000","Mohammedelrubbat","System cancelled","2024-02-05 16:59:46"
"20587870839255437312","Sell","USDT","EUR","27.1400000000000000","0.9340000000000000","29.0500000000000000","0.93","0.00000000","0.00000000","tarek92gfx","Cancelled","2024-02-05 17:15:34"
"20587872235288829952","Sell","USDT","EUR","35.0000000000000000","0.9340000000000000","37.4700000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-05 17:21:07"
"20587875391334719488","Sell","USDT","EUR","299.0000000000000000","0.9330000000000000","320.4700000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-05 17:33:39"
"20587878814780178432","Sell","USDT","EUR","10.0000000000000000","0.9340000000000000","10.7000000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-05 17:47:15"
"20587879297870114816","Sell","USDT","EUR","200.0000000000000000","0.9340000000000000","214.1300000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-05 17:49:10"
"20587883492966981632","Sell","USDT","EUR","200.0000000000000000","0.9330000000000000","214.3600000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-05 18:05:51"
"20587885126358708224","Sell","USDT","EUR","22.0000000000000000","0.9330000000000000","23.5700000000000000","0.93","0.00000000","0.00000000","aminbelfort","Completed","2024-02-05 18:12:20"
"20588049076874682368","Sell","USDT","EUR","299.0000000000000000","0.9330000000000000","320.4700000000000000","0.93","0.00000000","0.00000000","moonlander","System cancelled","2024-02-06 05:03:49"
"20588054022700912640","Sell","USDT","EUR","10.0000000000000000","0.9330000000000000","10.7100000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-06 05:23:28"
"20588055436099510272","Sell","USDT","EUR","200.0000000000000000","0.9320000000000000","214.5900000000000000","0.93","0.00000000","0.00000000","Romacash","Completed","2024-02-06 05:29:05"
"20588109843872641024","Sell","USDT","EUR","10.0000000000000000","0.9440000000000000","10.5900000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-06 09:05:17"
"20588191917022158848","Sell","USDT","EUR","50.0000000000000000","0.9410000000000000","53.1300000000000000","0.93","0.00000000","0.00000000","veryveryFastpay","Cancelled","2024-02-06 14:31:25"
"20588196324452646912","Sell","USDT","EUR","15.5000000000000000","0.9400000000000000","16.4800000000000000","0.93","0.00000000","0.00000000","haresholmes","Completed","2024-02-06 14:48:56"
"20588199135340949504","Sell","USDT","EUR","10.3400000000000000","0.9400000000000000","11.0000000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-06 15:00:06"
"20588204913280335872","Sell","USDT","EUR","10.0000000000000000","0.9390000000000000","10.6400000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-06 15:23:03"
"20588208436041891840","Sell","USDT","EUR","165.0000000000000000","0.9370000000000000","176.0900000000000000","0.93","0.00000000","0.00000000","gyno_71","System cancelled","2024-02-06 15:37:03"
"20588213604449599488","Sell","USDT","EUR","165.0000000000000000","0.9370000000000000","176.0900000000000000","0.93","0.00000000","0.00000000","gyno_71","System cancelled","2024-02-06 15:57:35"
"20588213830670921728","Sell","USDT","EUR","50.0000000000000000","0.9370000000000000","53.3600000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-06 15:58:29"
"20588216465674416128","Sell","USDT","PLN","50.0000000000000000","4.0900000000000000","12.2200000000000000","4.05","0.01000000","0.00100000","","Completed","2024-02-06 16:08:58"
"20588219480447717376","Sell","USDT","EUR","100.0000000000000000","0.9370000000000000","106.7200000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-06 16:20:56"
"20588219821832257536","Sell","USDT","PLN","50.0000000000000000","4.0900000000000000","12.2200000000000000","4.05","0.01000000","0.00100000","","Completed","2024-02-06 16:22:18"
"20588221834143043584","Sell","USDT","EUR","50.0000000000000000","0.9360000000000000","53.4100000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-06 16:30:17"
"20588465594045771776","Sell","USDT","EUR","30.0000000000000000","0.9350000000000000","32.0800000000000000","0.93","0.00000000","0.00000000","Mikos32","Completed","2024-02-07 08:38:54"
"20588466747907190784","Sell","USDT","EUR","40.0000000000000000","0.9350000000000000","42.7800000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-07 08:43:30"
"20588468621746946048","Sell","USDT","EUR","71.0000000000000000","0.9350000000000000","75.9300000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-07 08:50:56"
"20588470580034117632","Sell","USDT","EUR","20.0000000000000000","0.9350000000000000","21.3900000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-07 08:58:43"
"20588471294479552512","Sell","USDT","EUR","71.0000000000000000","0.9350000000000000","75.9300000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-07 09:01:33"
"20588471680803348480","Sell","USDT","EUR","48.0000000000000000","0.9350000000000000","51.3300000000000000","0.93","0.00000000","0.00000000","DieNummer","Completed","2024-02-07 09:03:06"
"20588474666800775168","Sell","USDT","EUR","71.0000000000000000","0.9350000000000000","75.9300000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-07 09:14:58"
"20588479531955011584","Sell","USDT","EUR","100.0000000000000000","0.9350000000000000","106.9500000000000000","0.93","0.00000000","0.00000000","ALxdrElena","Cancelled","2024-02-07 09:34:17"
"20588480815253094400","Sell","USDT","EUR","50.0000000000000000","0.9350000000000000","53.4700000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-07 09:39:23"
"20588480937009541120","Sell","USDT","CZK","30000.0000000000000000","23.4000000000000000","1282.0500000000000000","23.18","0.00000000","0.00000000","AliBabaInEurope","Completed","2024-02-07 09:39:52"
"20588534779823513600","Sell","USDT","EUR","50.0000000000000000","0.9340000000000000","53.5300000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-07 13:13:50"
"20588536088117919744","Sell","USDT","EUR","10.0000000000000000","0.9340000000000000","10.7000000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-07 13:19:01"
"20588538079651598336","Sell","USDT","EUR","50.0000000000000000","0.9340000000000000","53.5300000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-07 13:26:56"
"20588541947965280256","Sell","USDT","EUR","20.0000000000000000","0.9360000000000000","21.3600000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-07 13:42:19"
"20588543306159169536","Sell","USDT","EUR","100.0000000000000000","0.9360000000000000","106.8300000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-07 13:47:42"
"20588544098208014336","Sell","USDT","EUR","19.8000000000000000","0.9360000000000000","21.1500000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-07 13:50:51"
"20588546977883267072","Sell","USDT","PLN","50.0000000000000000","4.0700000000000000","12.2800000000000000","4.04","0.01000000","0.00100000","","Completed","2024-02-07 14:02:18"
"20588548242455937024","Sell","USDT","EUR","10.0000000000000000","0.9360000000000000","10.6800000000000000","0.93","0.00000000","0.00000000","ALI-FAST-P2P","Cancelled","2024-02-07 14:07:19"
"20588549256978862080","Sell","USDT","EUR","10.0000000000000000","0.9360000000000000","10.6800000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-07 14:11:21"
"20588549658610806784","Sell","USDT","EUR","10.0000000000000000","0.9360000000000000","10.6800000000000000","0.93","0.00000000","0.00000000","hashi2244","Cancelled","2024-02-07 14:12:57"
"20588552616444358656","Sell","USDT","EUR","60.0000000000000000","0.9360000000000000","64.1000000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-07 14:24:42"
"20588556367299391488","Sell","USDT","EUR","197.0000000000000000","0.9370000000000000","210.2400000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-07 14:39:36"
"20588571223130624000","Sell","USDT","EUR","100.0000000000000000","0.9360000000000000","106.8300000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-07 15:38:38"
"20588575060897812480","Sell","USDT","EUR","10.0000000000000000","0.9360000000000000","10.6800000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-07 15:53:53"
"20588578491295637504","Sell","USDT","EUR","25.5000000000000000","0.9370000000000000","27.2100000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-07 16:07:31"
"20588579802182541312","Sell","USDT","EUR","200.0000000000000000","0.9370000000000000","213.4400000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-07 16:12:44"
"20588583242065178624","Sell","USDT","EUR","50.0000000000000000","0.9370000000000000","53.3600000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-07 16:26:24"
"20588583275366371328","Sell","USDT","EUR","10.0000000000000000","0.9370000000000000","10.6700000000000000","0.93","0.00000000","0.00000000","Amit","Cancelled","2024-02-07 16:26:32"
"20588585326878531584","Sell","USDT","EUR","35.0000000000000000","0.9370000000000000","37.3500000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-07 16:34:41"
"20588587504899985408","Sell","USDT","EUR","10.0000000000000000","0.9370000000000000","10.6700000000000000","0.93","0.00000000","0.00000000","dantesas","Completed","2024-02-07 16:43:20"
"20588587973491531776","Sell","USDT","EUR","284.0000000000000000","0.9370000000000000","303.0900000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-07 16:45:12"
"20588609083608371200","Sell","USDT","PLN","50.0000000000000000","4.0700000000000000","12.2800000000000000","4.03","0.01000000","0.00100000","","Cancelled","2024-02-07 18:09:05"
"20588617794989023232","Sell","USDT","PLN","50.0000000000000000","4.0700000000000000","12.2800000000000000","4.03","0.01000000","0.00100000","","Cancelled","2024-02-07 18:43:42"
"20588622981113368576","Sell","USDT","PLN","45.0000000000000000","4.0700000000000000","11.0500000000000000","4.03","0.01000000","0.00100000","","Completed","2024-02-07 19:04:18"
"20588623998989840384","Sell","USDT","PLN","50.0000000000000000","4.0700000000000000","12.2800000000000000","4.03","0.01000000","0.00100000","","Completed","2024-02-07 19:08:21"
"20588939563906977792","Buy","USDT","EUR","1747.2610000000000000","0.9340000000000000","1870.7300000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-08 16:02:18"
"20588971777953386496","Sell","USDT","EUR","100.0000000000000000","0.9350000000000000","106.9500000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-08 18:10:18"
"20588975013751087104","Sell","USDT","EUR","100.0000000000000000","0.9350000000000000","106.9500000000000000","0.93","0.00000000","0.00000000","s","Cancelled","2024-02-08 18:23:10"
"20588975433702887424","Sell","USDT","PLN","40.0000000000000000","4.0500000000000000","9.8700000000000000","4.01","0.00000000","0.00100000","","System cancelled","2024-02-08 18:24:50"
"20588976128829210624","Sell","USDT","EUR","15.0000000000000000","0.9350000000000000","16.0400000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-08 18:27:35"
"20588976519263383552","Sell","USDT","EUR","18.7000000000000000","0.9350000000000000","20.0000000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-08 18:29:08"
"20588984270871531520","Sell","USDT","PLN","50.0000000000000000","4.0500000000000000","12.3400000000000000","4.01","0.01000000","0.00100000","","Cancelled","2024-02-08 18:59:57"
"20588989500629041152","Sell","USDT","PLN","42.0000000000000000","4.0500000000000000","10.3700000000000000","4.01","0.01000000","0.00100000","","Cancelled","2024-02-08 19:20:43"
"20589328509307936768","Sell","USDT","PLN","40.0000000000000000","4.0700000000000000","9.8200000000000000","4.01","0.00000000","0.00100000","","System cancelled","2024-02-09 17:47:49"
"20589328925067915264","Sell","USDT","PLN","420.0000000000000000","4.0700000000000000","103.1900000000000000","4.01","0.10000000","0.00100000","lychzla","Cancelled","2024-02-09 17:49:29"
"20589329218815053824","Sell","USDT","PLN","2000.0000000000000000","4.0700000000000000","491.4000000000000000","4.01","0.49000000","0.00100000","akssel","Completed","2024-02-09 17:50:39"
"20589332885880422400","Sell","USDT","PLN","50.0000000000000000","4.0700000000000000","12.2800000000000000","4.01","0.01000000","0.00100000","","System cancelled","2024-02-09 18:05:13"
"20589333231386234880","Sell","USDT","PLN","300.0000000000000000","4.0700000000000000","73.7100000000000000","4.01","0.07000000","0.00100000","","Cancelled","2024-02-09 18:06:35"
"20589333926905966592","Sell","USDT","PLN","150.0000000000000000","4.0700000000000000","36.8500000000000000","4.01","0.03000000","0.00100000","","Cancelled","2024-02-09 18:09:21"
"20589334163145027584","Sell","USDT","PLN","500.0000000000000000","4.0700000000000000","122.8500000000000000","4.01","0.12000000","0.00100000","AlexBor","Cancelled","2024-02-09 18:10:17"
"20589337771765723136","Sell","USDT","PLN","100.0000000000000000","4.0700000000000000","24.5700000000000000","4.01","0.02000000","0.00100000","","Cancelled","2024-02-09 18:24:38"
"20589339394629103616","Sell","USDT","PLN","100.0000000000000000","4.0700000000000000","24.5700000000000000","4.01","0.02000000","0.00100000","","System cancelled","2024-02-09 18:31:05"
"20589340107016404992","Sell","USDT","PLN","90.0000000000000000","4.0700000000000000","22.1100000000000000","4.01","0.02000000","0.00100000","gulgdin","Completed","2024-02-09 18:33:55"
"20589340366934269952","Sell","USDT","PLN","513.2000000000000000","4.0700000000000000","126.0900000000000000","4.01","0.12000000","0.00100000","Tradewith_Swanzy","Completed","2024-02-09 18:34:57"
"20589351085881057280","Buy","USDT","CZK","929.2000000000000000","23.2300000000000000","40.0000000000000000","23.40","0.00000000","0.00000000","regbeaaa","Cancelled","2024-02-09 19:17:32"
"20589351575227125760","Sell","USDT","PLN","41.0000000000000000","4.0900000000000000","10.0200000000000000","4.01","0.01000000","0.00100000","","System cancelled","2024-02-09 19:19:29"
"20589370126796214272","Buy","USDT","CZK","10000.0000000000000000","23.2300000000000000","430.4700000000000000","23.40","0.00000000","0.00000000","andrey1680","Cancelled","2024-02-09 20:33:12"
"20589684723822796800","Buy","USDT","PLN","506.6100000000000000","4.0300000000000000","125.7000000000000000","4.01","0.12000000","0.00100000","","Cancelled","2024-02-10 17:23:18"
"20589697904853798912","Buy","USDT","PLN","52.3900000000000000","4.0300000000000000","13.0000000000000000","4.01","0.01000000","0.00100000","","Cancelled","2024-02-10 18:15:40"
"20589717800804306944","Buy","USDT","PLN","120.9000000000000000","4.0300000000000000","30.0000000000000000","4.01","0.03000000","0.00100000","KRUL","Cancelled","2024-02-10 19:34:44"
"20589996129687162880","Buy","USDT","CZK","12629.8700000000000000","23.3800000000000000","540.2000000000000000","23.38","0.00000000","0.00000000","fast_change_ever","Completed","2024-02-11 14:00:43"
"20590010849736310784","Buy","USDT","PLN","40.3000000000000000","4.0300000000000000","10.0000000000000000","4.01","0.01000000","0.00100000","","Completed","2024-02-11 14:59:12"
"20590012345632645120","Buy","USDT","PLN","403.0000000000000000","4.0300000000000000","100.0000000000000000","4.01","0.10000000","0.00100000","","Completed","2024-02-11 15:05:09"
"20590025994658050048","Buy","USDT","PLN","2000.0000000000000000","4.0300000000000000","496.2700000000000000","4.01","0.49000000","0.00100000","","Completed","2024-02-11 15:59:23"
"20590027673225826304","Buy","USDT","CZK","560.6400000000000000","23.3700000000000000","23.9900000000000000","23.38","0.00000000","0.00000000","","Cancelled","2024-02-11 16:06:03"
"20590034274562273280","Buy","USDT","CZK","2301.0100000000000000","23.3700000000000000","98.4600000000000000","23.38","0.00000000","0.00000000","Sarkazms","Completed","2024-02-11 16:32:17"
"20590050663900311552","Buy","USDT","PLN","370.7600000000000000","4.0300000000000000","92.0000000000000000","4.01","0.09000000","0.00100000","","Completed","2024-02-11 17:37:25"
"20590057571914035200","Buy","USDT","CZK","935.6000000000000000","23.3900000000000000","40.0000000000000000","23.39","0.00000000","0.00000000","ipaso","Completed","2024-02-11 18:04:52"
"20590062425898938368","Buy","USDT","CZK","11685.0000000000000000","23.3700000000000000","500.0000000000000000","23.38","0.00000000","0.00000000","-MooMoo-","Completed","2024-02-11 18:24:09"
"20590065424040353792","Buy","USDT","CZK","382.0900000000000000","23.3700000000000000","16.3500000000000000","23.37","0.00000000","0.00000000","_Khaber_","Completed","2024-02-11 18:36:04"
"20590075785046822912","Buy","USDT","PLN","493.1300000000000000","4.0200000000000000","122.6700000000000000","4.01","0.12000000","0.00100000","","Completed","2024-02-11 19:17:14"
"20590092605852123136","Buy","USDT","PLN","48.2300000000000000","4.0200000000000000","11.9900000000000000","4.01","0.01000000","0.00100000","","Cancelled","2024-02-11 20:24:04"
"20590771227708985344","Buy","USDT","PLN","203.0000000000000000","4.0600000000000000","50.0000000000000000","4.05","0.05000000","0.00100000","Xayt","Completed","2024-02-13 17:20:40"
"20590772286692270080","Buy","USDT","PLN","122.1000000000000000","4.0700000000000000","30.0000000000000000","4.05","0.03000000","0.00100000","","Cancelled","2024-02-13 17:24:53"
"20590773669933309952","Buy","USDT","EUR","3000.0000000000000000","0.9330000000000000","3215.4300000000000000","0.93","0.00000000","0.00000000","","Completed","2024-02-13 17:30:23"
"20590781987642150912","Buy","USDT","PLN","86.6400000000000000","4.0600000000000000","21.3400000000000000","4.04","0.02000000","0.00100000","","Completed","2024-02-13 18:03:26"
"20590782257030873088","Buy","USDT","PLN","2526.1300000000000000","4.0600000000000000","622.2000000000000000","4.04","0.62000000","0.00100000","Possession","Completed","2024-02-13 18:04:30"
"20591147858659995648","Buy","USDT","PLN","2020.0000000000000000","4.0400000000000000","500.0000000000000000","4.05","0.50000000","0.00100000","FsnPL","Completed","2024-02-14 18:17:16"
"20591157718172983296","Buy","USDT","PLN","141.4000000000000000","4.0400000000000000","35.0000000000000000","4.05","0.03000000","0.00100000","Michał","Cancelled","2024-02-14 18:56:27"
"20591449061482065920","Sell","USDT","EUR","200.0000000000000000","0.9370000000000000","213.4400000000000000","0.93","0.00000000","0.00000000","BestChannge","Completed","2024-02-15 14:14:08"
"20591449210463801344","Sell","USDT","EUR","87.0000000000000000","0.9370000000000000","92.8400000000000000","0.93","0.00000000","0.00000000","oscarjcp","Cancelled","2024-02-15 14:14:44"
"20591451551956709376","Sell","USDT","EUR","10.0000000000000000","0.9370000000000000","10.6700000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-15 14:24:02"
"20591452232860020736","Sell","USDT","EUR","15.0000000000000000","0.9370000000000000","16.0000000000000000","0.93","0.00000000","0.00000000","","System cancelled","2024-02-15 14:26:45"
"20591454262898655232","Sell","USDT","EUR","186.0000000000000000","0.9370000000000000","198.5000000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-15 14:34:49"
"20591456204164395008","Sell","USDT","EUR","43.0560000000000000","0.9360000000000000","46.0000000000000000","0.93","0.00000000","0.00000000","","Cancelled","2024-02-15 14:42:31"
